Surge (m),Sway (m),Heave (m),Roll (deg),Pitch (deg),Yaw (deg),Vessel x0Acc rel. g (m/s^2),Vessel y0Acc rel. g (m/s^2),Vessel z0Acc rel. g (m/s^2),Vessel x0Ang Vel (deg/s),Vessel y0Ang Vel (deg/s),Vessel z0Ang Vel (deg/s),Num Category
0.006967981,0.147961894,27.86169252,0.732202042,0.013154233,0.022484471,0.001136489,0.142264872,9.735338475,0.11495103,0.015163383,0.011642505,2
0.000923424,0.188911302,27.85947866,0.652570254,0.005810733,0.027715534,0.000121428,0.146377101,9.728307294,0.201921536,0.014084659,0.009312809,2
0.005338678,0.221065389,27.83802356,0.532365061,0.001172843,0.031367267,0.001205385,0.13936144,9.725356363,0.276511617,0.01382752,0.005383295,2
0.011248181,0.241032873,27.79656719,0.37882489,0.008190612,0.032811202,0.002051624,0.123893484,9.72728759,0.334658592,0.014298077,0.000487161,2
0.016292817,0.246155726,27.73554287,0.201006558,0.015558846,0.031641182,0.002590225,0.101449845,9.734980394,0.373206152,0.015237672,0.005106574,2
0.020040075,0.234673269,27.65684212,0.009217739,0.023399559,0.027648246,0.002154886,0.067134048,9.750198103,0.390379329,0.016066341,0.010697817,2
0.022264359,0.20695477,27.56416971,0.185681414,0.031479652,0.021150935,0.000841638,0.025393869,9.771611489,0.385609775,0.016020861,0.015094315,2
0.022932063,0.164942572,27.46277634,0.372685403,0.039255712,0.012827265,0.000570604,0.014783302,9.796422812,0.358857125,0.014690721,0.018169776,2
0.022071029,0.110784355,27.35886279,0.540988708,0.046035999,0.003262494,0.002208745,0.055400272,9.823891107,0.311081633,0.011857354,0.020091125,2
0.019793011,0.047312644,27.25928397,0.680561383,0.051028333,0.006933121,0.003756874,0.092501029,9.851420632,0.244332142,0.00742571,0.020711383,2
0.016259326,0.022297468,27.17094878,0.782583172,0.053481372,0.017221001,0.00485576,0.123614312,9.876776563,0.161443794,0.001669495,0.020433882,3
0.011651566,0.094528654,27.1002916,0.839981413,0.052796799,0.027151941,0.006106759,0.155636215,9.899738303,0.066657203,0.005126475,0.018956945,3
0.006302884,0.164005525,27.05310684,0.848125934,0.048497291,0.035874755,0.007377426,0.184949323,9.917842092,0.03465688,0.012666533,0.015265544,3
0.00069214,0.224024854,27.03395293,0.805170554,0.040333101,0.042208295,0.007923005,0.202082845,9.927879212,0.1368043,0.02029902,0.009270854,3
0.004708826,0.268604825,27.04535015,0.712162054,0.028467705,0.045194361,0.007282681,0.201502154,9.928078343,0.233900869,0.027103128,0.001933689,2
0.00954921,0.293845317,27.08732577,0.573135527,0.01355467,0.044461013,0.005608229,0.184613465,9.918727209,0.319872513,0.032169337,0.005469613,2
0.013592834,0.297838178,27.15748125,0.395185461,0.003351805,0.040138554,0.003440581,0.155773857,9.901180419,0.388634029,0.034892322,0.012265677,2
0.016655803,0.280158255,27.25130843,0.1882779,0.020953266,0.032613069,0.000760734,0.113251669,9.875873502,0.43495397,0.034886462,0.017945427,2
0.018646438,0.2424484,27.36240022,0.035363081,0.037790603,0.022624388,0.002172709,0.06041826,9.844891476,0.455046839,0.0319297,0.021764733,2
0.019563149,0.18816908,27.48299618,0.261980337,0.052401595,0.011161934,0.004735511,0.004274941,9.811386436,0.446613023,0.02621801,0.023640342,2
0.019428571,0.121713674,27.60473591,0.477150079,0.06351617,0.000821558,0.006933363,0.054427097,9.777173776,0.409394975,0.018215721,0.023696911,2
0.018326992,0.048603695,27.71917789,0.666888145,0.070133076,0.012327209,0.008758964,0.112692111,9.744673937,0.34536462,0.0084828,0.021714522,2
0.01643553,0.024722976,27.81840379,0.818655695,0.071594383,0.022282842,0.009807214,0.162744575,9.717318225,0.258246171,0.002196431,0.017750103,2
0.013952896,0.092264841,27.89581121,0.922116412,0.067711941,0.029839646,0.009557985,0.196358756,9.698268354,0.153068128,0.012753367,0.012630797,2
0.01099113,0.149905303,27.94678897,0.969743001,0.0588561,0.034720113,0.008159765,0.213487997,9.688074405,0.036055175,0.022060662,0.007545886,1
0.007596749,0.195177797,27.96883611,0.957440016,0.045863046,0.037080113,0.006400892,0.21959184,9.685485226,0.085346509,0.029380696,0.002801758,1
0.00387581,0.226125201,27.96134606,0.884975551,0.029838839,0.037074967,0.004246607,0.210859921,9.691204359,0.203335972,0.034270924,0.001717842,2
4.28E-05,0.241961637,27.9256911,0.755907494,0.012097862,0.034990395,0.001547101,0.185196666,9.704927165,0.310588659,0.036317106,0.005407213,2
0.004070631,0.243494671,27.86510448,0.577372539,0.005925469,0.031383779,0.000887713,0.151419871,9.723429596,0.400077744,0.035498051,0.008048748,2
0.008050394,0.231624584,27.78403822,0.359888484,0.022915456,0.02665266,0.00268723,0.112592538,9.745100793,0.465467894,0.03225843,0.010290836,2
0.011724032,0.206993079,27.68778247,0.116749344,0.037793474,0.02092528,0.004205228,0.065981863,9.769712767,0.502096811,0.027060721,0.012303079,2
0.014833831,0.17085776,27.58234425,0.136876257,0.049706335,0.014358448,0.005237811,0.016561186,9.79523652,0.507081195,0.020396312,0.013916738,2
0.017124343,0.124723684,27.47402912,0.384808429,0.058088258,0.007067462,0.005640833,0.032189503,9.820322469,0.479333445,0.012910965,0.015382156,2
0.018346281,0.070265712,27.3691286,0.610898736,0.062667259,0.000896213,0.00586896,0.082193596,9.844896813,0.420127417,0.005101972,0.01652422,2
0.018351678,0.010160272,27.27382454,0.800203085,0.06337357,0.00928011,0.005831066,0.128535267,9.867309461,0.332905981,0.002647148,0.016907435,3
0.017097503,0.052181945,27.19383576,0.93996295,0.060326632,0.017695396,0.005694078,0.170556022,9.886966114,0.22299275,0.009964653,0.016363401,3
0.014686022,0.112268625,27.13423002,1.020579672,0.053763844,0.025511545,0.005906351,0.209218595,9.903393268,0.09762853,0.01672105,0.014083718,3
0.011427094,0.164244634,27.09920277,1.036340441,0.043978644,0.031718788,0.005754241,0.233276993,9.913461642,0.035101009,0.022696135,0.009759854,3
0.007693636,0.202861869,27.09135911,0.985634183,0.0314505,0.035474702,0.005019619,0.240087598,9.916111503,0.166837082,0.027444596,0.004234308,3
0.003845099,0.224193057,27.1113773,0.871130331,0.016869265,0.036299884,0.003952921,0.231308081,9.911154379,0.288891736,0.030651514,0.001949979,3
0.000233796,0.225562348,27.15792229,0.699741728,0.001093311,0.033988359,0.002353925,0.20480529,9.897839926,0.393110791,0.031988361,0.008089191,3
0.002846043,0.205997935,27.22756135,0.482257673,0.014858229,0.028674688,0.000791701,0.167444353,9.877763193,0.472134532,0.031260045,0.013773841,2
0.005103713,0.16553242,27.3150939,0.232848219,0.029924116,0.020534849,0.000904117,0.116588287,9.850770531,0.520019601,0.028447138,0.01904069,2
0.006331037,0.106245365,27.413617,0.031939179,0.042989477,0.010001396,0.003207889,0.049674008,9.817447163,0.53323575,0.02335901,0.022848193,2
0.006531517,0.033315333,27.51479124,0.294321202,0.052891678,0.001931923,0.005512139,0.024212488,9.781573133,0.510316783,0.01604843,0.024380175,2
0.005874209,0.045866814,27.60968936,0.536367979,0.058593011,0.013969224,0.008031608,0.105308664,9.745128042,0.452307293,0.006812933,0.023040824,2
0.004747892,0.121455312,27.68945192,0.741370077,0.059248469,0.024379665,0.010238431,0.182734045,9.713198174,0.362899743,0.003895793,0.01798038,2
0.003656964,0.183069263,27.7464818,0.894911662,0.054428857,0.031427321,0.010792129,0.239708932,9.692022352,0.247533953,0.014905485,0.010201944,2
0.002966733,0.222758041,27.77574073,0.985849121,0.044380255,0.034149232,0.01011324,0.278531025,9.682486891,0.114002447,0.024835277,0.001204842,1
0.002940686,0.234680765,27.77507588,1.007533051,0.029947515,0.032106358,0.008429663,0.29586725,9.686177731,0.027744038,0.032579896,0.008388464,1
0.003752951,0.21563234,27.7455295,0.958504459,0.012507668,0.025318884,0.005362846,0.283425924,9.704640552,0.167086211,0.03700259,0.01729945,1
0.005371048,0.166707703,27.69159052,0.842638143,0.006061973,0.014602119,0.0012428,0.241940639,9.735812698,0.293387041,0.03720301,0.023890101,1
0.007549,0.093433748,27.62075562,0.668980744,0.023586356,0.001508553,0.00338929,0.175366505,9.775780351,0.396758272,0.032837015,0.026873042,2
0.009880805,0.005048605,27.54262068,0.451134101,0.037879625,0.011919925,0.007768404,0.092060784,9.818906991,0.468989977,0.024231642,0.025554347,2
0.011895898,0.086983886,27.46760433,0.206218259,0.047075792,0.023545205,0.011160084,0.002005464,9.859170649,0.504342129,0.012411523,0.02010073,2
0.013160026,0.170763037,27.4055357,0.046541826,0.049930347,0.031538272,0.01300995,0.084612041,9.891098803,0.500212372,0.001068072,0.011423307,2
0.013345843,0.23556797,27.36435152,0.28749072,0.04602535,0.034663784,0.013277656,0.161426639,9.911186481,0.457538204,0.0144159,0.00079495,2
0.012228841,0.272724943,27.34916433,0.498329641,0.035813523,0.032283706,0.011927199,0.219622208,9.916619481,0.380707887,0.025913021,0.010600931,2
0.009729581,0.277096726,27.36147617,0.663602503,0.020615412,0.024517318,0.008337804,0.245233252,9.905124322,0.276550304,0.033830574,0.02062726,3
0.006072555,0.249245101,27.39864606,0.77179382,0.00258303,0.012689583,0.003293324,0.242366723,9.88004467,0.154057438,0.036830931,0.026866137,3
0.001708275,0.194230515,27.45457064,0.816418381,0.015679648,0.00113933,0.00178926,0.220386786,9.846596412,0.02417025,0.034601952,0.028781367,3
0.002879597,0.119392441,27.52090385,0.796594451,0.031598226,0.01493043,0.006536694,0.178991126,9.808448461,0.101948371,0.027551654,0.026623202,3
0.007192645,0.033951327,27.58808645,0.716826859,0.042934396,0.026764977,0.010277484,0.125008401,9.771039142,0.213996644,0.016638754,0.020790904,3
0.010779907,0.052262067,27.64669811,0.586447513,0.048104169,0.035087962,0.012380687,0.066312789,9.739507878,0.303117712,0.003425414,0.012439968,3
0.013326738,0.130297281,27.68878606,0.418659914,0.046417839,0.038970581,0.012598126,0.00918525,9.717743468,0.362792301,0.010222435,0.00298054,2
0.014699434,0.193103809,27.70887158,0.229237744,0.038166327,0.038197956,0.010947459,0.041415171,9.708032375,0.389324011,0.022379157,0.006078384,2
0.014944986,0.235998015,27.70450317,0.034991353,0.024545322,0.033199292,0.008069718,0.085286557,9.710181622,0.382304151,0.031455389,0.013776064,2
0.014206828,0.256305595,27.67625751,0.147858108,0.007412307,0.024741321,0.0042911,0.117416394,9.723793797,0.344383714,0.03636303,0.019629872,2
0.012707403,0.25376601,27.62757113,0.30505223,0.010959555,0.013893627,1.38E-05,0.134642019,9.746883694,0.280706074,0.036500254,0.023022098,2
0.010743535,0.230739689,27.56421899,0.425445973,0.028171646,0.002015739,0.004302144,0.136522359,9.776167139,0.198473825,0.031913152,0.023551293,2
0.008652331,0.191857476,27.49347245,0.501833849,0.042018427,0.009364495,0.007965309,0.12575058,9.807363091,0.106125392,0.023268388,0.021043474,2
0.006737086,0.142914905,27.42300692,0.53140686,0.050810104,0.018841372,0.009995445,0.110550879,9.835252565,0.012685832,0.01194521,0.016298817,2
0.005132973,0.089146269,27.35973783,0.51574625,0.053654508,0.02560112,0.010613051,0.087512523,9.85828317,0.073606708,0.00035283,0.010494653,2
0.003876024,0.035713842,27.30933567,0.46007674,0.050445673,0.029189984,0.010192159,0.057058012,9.874716696,0.146445045,0.01215856,0.00385817,2
0.002975384,0.01238352,27.27577236,0.372365185,0.041798086,0.02936989,0.008199647,0.030211021,9.881465247,0.201130675,0.021975405,0.002759503,2
0.002313574,0.052098204,27.26073046,0.26244511,0.029030085,0.026511883,0.005260557,0.005335827,9.879736964,0.235058105,0.028566509,0.008149354,2
0.001714139,0.081930513,27.26378844,0.140844184,0.013899219,0.021351188,0.002006551,0.016636869,9.870823636,0.247942243,0.031387544,0.012000958,2
0.00100772,0.101742649,27.28273415,0.017854645,0.001668957,0.014790148,0.001534729,0.030197129,9.855696463,0.240901599,0.030286496,0.013754613,2
5.78E-06,0.113266274,27.31389033,0.097119,0.015786123,0.007989303,0.004513982,0.040654495,9.838224674,0.216408928,0.025654324,0.01314448,2
0.001456565,0.118742106,27.35296854,0.196222357,0.02692018,0.001950713,0.00634382,0.050446147,9.821338014,0.178057682,0.018505447,0.010935678,2
0.003333462,0.120023602,27.39578646,0.273495609,0.034104599,0.002743482,0.007191217,0.056191721,9.806257189,0.129725823,0.010033689,0.007843033,2
0.005549017,0.118984855,27.43860863,0.324919623,0.036957066,0.005740819,0.007281386,0.056629878,9.794154216,0.075301015,0.001370404,0.004108538,2
0.008001072,0.117588048,27.47845114,0.34844677,0.035645113,0.006783845,0.006432674,0.056441592,9.786803361,0.018820024,0.006407362,4.33E-05,2
0.010523506,0.116742798,27.51350207,0.344107172,0.030880362,0.005951208,0.00434002,0.060779938,9.785167042,0.035489953,0.012233698,0.00324613,2
0.012809721,0.115343575,27.54330149,0.313945296,0.023842781,0.003915383,0.001748437,0.063118861,9.786876543,0.083967464,0.015418068,0.004759612,2
0.014529154,0.111680106,27.56822187,0.261544405,0.015879766,0.001514405,0.000400644,0.057361804,9.78947857,0.124111981,0.015984599,0.004836521,2
0.015477701,0.104855384,27.58890644,0.191538221,0.008210314,0.000712082,0.002132303,0.047986655,9.79282552,0.154129662,0.014330042,0.004062897,2
0.015546383,0.094203651,27.60616188,0.109324428,0.001824447,0.002364411,0.003430698,0.0369077,9.796152006,0.172814818,0.010969467,0.002491297,2
0.014690289,0.079063152,27.62077321,0.020680007,0.002602913,0.003094652,0.003932299,0.022093615,9.798067864,0.179871391,0.006649182,0.000413164,2
0.012968778,0.059294461,27.633214,0.068644195,0.00480308,0.002763241,0.003778712,0.00664265,9.798723332,0.175601936,0.002183958,0.001745503,2
0.010506331,0.034888443,27.64365162,0.153100171,0.004870147,0.001327284,0.003310673,0.006443857,9.798452638,0.160499454,0.001808016,0.004034416,2
0.00742664,0.005594827,27.65199839,0.227462855,0.003170319,0.001302531,0.002447191,0.019878324,9.796479537,0.135407233,0.004827798,0.006454042,2
0.003876495,0.028336057,27.65775733,0.287044596,0.000307196,0.005085109,0.001115974,0.036067528,9.792382834,0.101619434,0.006431347,0.008507168,2
6.67E-05,0.065377134,27.65992539,0.327902121,0.0029323,0.009657881,0.000562345,0.055164712,9.786529133,0.060818446,0.006335163,0.009478973,2
0.003727755,0.102566342,27.65709746,0.347029345,0.005687765,0.014329323,0.002149189,0.073465998,9.780442974,0.015062888,0.004538698,0.008879236,2
0.007231835,0.136181902,27.6478069,0.342552583,0.00719139,0.018315072,0.003348815,0.089113789,9.775293171,0.033117616,0.001384603,0.006787194,2
0.010193699,0.16199521,27.63078098,0.314079926,0.006869417,0.020827703,0.004590646,0.105925993,9.771060086,0.080286139,0.002746496,0.002917968,2
0.01229869,0.174815462,27.60505453,0.263074101,0.004347339,0.020859068,0.005296858,0.114224637,9.771011108,0.12268131,0.007344987,0.003010553,2
0.013285519,0.170678156,27.57068267,0.192713881,0.000367748,0.017691002,0.004496361,0.102760955,9.778124769,0.157251539,0.01137524,0.009498346,2
0.013143747,0.149345509,27.52937542,0.107586652,0.00673069,0.011549657,0.002595342,0.075466727,9.791124046,0.181342336,0.013816357,0.014676933,2
0.012082905,0.114073396,27.48433296,0.013464176,0.013773337,0.003442769,0.00033446,0.031859426,9.809228617,0.193032472,0.013960812,0.017140311,2
0.010528561,0.071589622,27.43997597,0.083232172,0.020229828,0.004904948,0.003689156,0.019675248,9.828835672,0.19157388,0.011411693,0.015584602,2
0.009009578,0.030246223,27.40107759,0.175858014,0.024826065,0.011558637,0.005964023,0.062280582,9.84438143,0.176781477,0.006624105,0.010674453,2
0.00790082,0.003232754,27.37153318,0.257927553,0.026667932,0.015285423,0.007142334,0.095480554,9.854392595,0.149644082,0.000556068,0.004078066,2
0.007413428,0.024178662,27.35383982,0.323808303,0.025352278,0.0155536,0.007076871,0.114256002,9.856683505,0.112434852,0.005763371,0.002971696,2
0.007573756,0.030879883,27.34857107,0.369111347,0.021062376,0.012597883,0.005325509,0.112316453,9.849848814,0.067795784,0.011050811,0.008549539,2
0.008147026,0.02555238,27.35409351,0.390902185,0.014600018,0.007568597,0.002674241,0.09713256,9.836626939,0.018975855,0.014271604,0.011228,2
0.008757554,0.01283193,27.3671351,0.387998421,0.007148993,0.001985898,0.00031266,0.072588498,9.81967858,0.030400051,0.014942201,0.010799786,2
0.008983978,0.001383231,27.38349052,0.360981207,2.85E-05,0.0026402,0.003195914,0.042791321,9.802334448,0.076936478,0.013015389,0.007460126,2
0.008420157,0.010967751,27.3988637,0.312069502,0.005555563,0.005039378,0.005357954,0.01425308,9.788484775,0.117492461,0.008982946,0.00201612,2
0.006768935,0.01099002,27.40982324,0.244944938,0.008766826,0.004456545,0.006368216,0.007746361,9.781232363,0.149393699,0.003773392,0.004309059,2
0.003924687,0.001052607,27.41459391,0.164492179,0.009324712,0.000838639,0.005776022,0.017451132,9.782774607,0.170512898,0.001370105,0.009877554,2
5.58E-05,0.024219152,27.41354843,0.076459839,0.007595278,0.005016398,0.0038087,0.016445891,9.792333812,0.179610643,0.005198671,0.013078151,2
0.004428336,0.054614366,27.40903572,0.013089591,0.004477121,0.011704103,0.001048216,0.008790754,9.807403236,0.176672394,0.006858468,0.013140468,2
0.008979755,0.08661241,27.40475444,0.098367444,0.001163253,0.017622088,0.001867381,0.000986786,9.824442348,0.162790649,0.006012696,0.010040535,2
0.013026737,0.114273376,27.40486484,0.174394767,0.001146765,0.021358705,0.004125947,0.006656484,9.839147346,0.140088501,0.002955325,0.004613368,2
0.016114526,0.133003928,27.41295671,0.237443896,0.001550441,0.022101855,0.005147145,0.004395869,9.848043184,0.111367902,0.001463564,0.001639653,2
0.018009414,0.140668071,27.43120629,0.285252179,0.000341726,0.01985922,0.004764964,0.005511677,9.849456947,0.079587579,0.006083922,0.007041281,2
0.018708519,0.137492031,27.46000156,0.316924033,0.00435973,0.015320675,0.003688343,0.015052906,9.844639292,0.047138557,0.009890589,0.010764678,2
0.018302775,0.124498958,27.49815372,0.332562311,0.009927745,0.009274214,0.002207134,0.023769927,9.834053286,0.015707296,0.012229162,0.01306961,2
0.016934152,0.103327761,27.54303133,0.333057019,0.01617102,0.002455591,7.16E-05,0.03582715,9.818212329,0.013229861,0.012534459,0.013756635,2
0.014854741,0.076821549,27.59077821,0.319891643,0.022009791,0.004263877,0.002021334,0.045134325,9.80074664,0.038884607,0.010629675,0.012754406,2
0.012338513,0.047910576,27.63708419,0.294750277,0.026412888,0.010155101,0.003816775,0.051703,9.783842569,0.061128879,0.006836137,0.010531162,2
